cusnbr,activity,share_pct,cum_share_pct,rank
268758,934.0,0.04628175180890295,96.91760559820894,102
707247,932.0,0.046182647415307865,96.96378824562424,103
904459,922.0,0.04568712544733246,97.00947537107157,104
1045612,916.0,0.04538981226654721,97.05486518333812,105
1069361,902.0,0.044696081511381644,97.0995612648495,106
1067687,834.0,0.04132653212914888,97.14088779697865,107
1045581,801.0,0.039691309634830044,97.18057910661348,108
1049803,793.0,0.03929489206044971,97.21987399867393,109
1049811,788.0,0.039047131076462016,97.25892112975039,110
552326,776.0,0.038452504714891526,97.29737363446529,111
1030826,737.0,0.036519969039787444,97.33389360350508,112
865037,710.0,0.03518205972625384,97.36907566323133,113
899989,700.0,0.034686537758278436,97.4037622009896,114
1050908,673.0,0.03334862844474484,97.43711082943435,115
146897,667.0,0.033051315263959595,97.4701621446983,116
1065586,657.0,0.03255579329598419,97.50271793799429,117
1046828,653.0,0.03235758450879403,97.53507552250308,118
576275,628.0,0.031118779588855512,97.56619430209193,119
1049594,619.0,0.030672809817677647,97.5968671119096,120
1067721,617.0,0.030573705424082567,97.62744081733369,121
856180,614.0,0.030425048833689943,97.65786586616738,122
553912,584.0,0.028938482929763726,97.68680434909714,123
903735,582.0,0.028839378536168643,97.7156437276333,124
1049629,578.0,0.02864116974897848,97.74428489738229,125
882012,572.0,0.028343856568193236,97.77262875395049,126
856338,571.0,0.028294304371395698,97.80092305832189,127
1046579,554.0,0.027451917025837505,97.82837497534773,128
1029786,551.0,0.027303260435444884,97.85567823578317,129
1049495,549.0,0.027204156041849805,97.88288239182502,130
9000044,546.0,0.02705549945145718,97.90993789127648,131
889859,539.0,0.026708634073874398,97.93664652535035,132
1045203,526.0,0.02606445551550637,97.96271098086586,133
1068054,524.0,0.025965351121911288,97.98867633198778,134
906933,517.0,0.025618485744328505,98.01429481773211,135
856636,491.0,0.024330128627592446,98.0386249463597,136
1046930,487.0,0.024131919840402284,98.0627568662001,137
1050912,479.0,0.02373550226602196,98.08649236846612,138
810504,465.0,0.02304177151085639,98.10953413997699,139
3200005,448.0,0.0221993841652982,98.13173352414229,140
1046564,448.0,0.0221993841652982,98.1539329083076,141
917465,438.0,0.021703862197322794,98.17563677050492,142
1045327,431.0,0.021356996819740008,98.19699376732466,143
27454,426.0,0.021109235835752308,98.21810300316041,144
902908,425.0,0.021059683638954767,98.23916268679936,145
872160,411.0,0.020365952883789198,98.25952863968315,146
1049289,398.0,0.01972177432542117,98.27925041400857,147
1065175,392.0,0.019424461144635925,98.29867487515321,148
1045979,388.0,0.019226252357445763,98.31790112751065,149
1085917,376.0,0.018631625995875273,98.33653275350653,150
1048871,368.0,0.01823520842149495,98.35476796192803,151
1046550,361.0,0.017888343043912167,98.37265630497194,152
55510,359.0,0.017789238650317084,98.39044554362226,153
1047609,356.0,0.017640582059924463,98.40808612568219,154
9000012,350.0,0.017343268879139218,98.42542939456133,155
1067730,346.0,0.017145060091949056,98.44257445465328,156
9000019,343.0,0.016996403501556435,98.45957085815483,157
1048948,342.0,0.016946851304758894,98.47651770945959,158
1030424,332.0,0.016451329336783487,98.49296903879637,159
179662,331.0,0.016401777139985946,98.50937081593636,160
1049291,319.0,0.01580715077841546,98.52517796671478,161
1046697,317.0,0.015708046384820377,98.5408860130996,162
1045599,310.0,0.015361181007237594,98.55624719410683,163
918633,305.0,0.01511342002324989,98.57136061413009,164
109123,302.0,0.014964763432857268,98.58632537756294,165
1022809,301.0,0.014915211236059728,98.601240588799,166
905716,301.0,0.014915211236059728,98.61615580003506,167
891043,296.0,0.014667450252072025,98.63082325028714,168
1046177,290.0,0.014370137071286782,98.64519338735842,169
1058604,285.0,0.014122376087299078,98.65931576344572,170
1067448,284.0,0.014072823890501537,98.67338858733622,171
1046787,281.0,0.013924167300108916,98.68731275463632,172
866454,274.0,0.013577301922526132,98.70089005655885,173
904860,272.0,0.01347819752893105,98.71436825408777,174
1050301,269.0,0.013329540938538428,98.72769779502632,175
883313,259.0,0.012834018970563021,98.74053181399688,176
9000065,256.0,0.0126853623801704,98.75321717637705,177
879109,249.0,0.012338497002587616,98.76555567337964,178
1046133,246.0,0.012189840412194994,98.77774551379183,179
875816,245.0,0.012140288215397452,98.78988580200722,180
866228,242.0,0.011991631625004832,98.80187743363223,181
881504,238.0,0.01179342283781467,98.81367085647004,182
917289,237.0,0.011743870641017128,98.82541472711105,183
1049743,235.0,0.011644766247422047,98.83705949335848,184
1046397,233.0,0.011545661853826966,98.84860515521231,185
691126,233.0,0.011545661853826966,98.86015081706614,186
1173491,229.0,0.011347453066636802,98.87149827013278,187
1049670,227.0,0.011248348673041721,98.88274661880581,188
1067755,222.0,0.01100058768905402,98.89374720649487,189
1050101,221.0,0.010951035492256478,98.90469824198712,190
1061460,219.0,0.010851931098661397,98.91555017308578,191
1086007,214.0,0.010604170114673694,98.92615434320045,192
1024907,211.0,0.010455513524281071,98.93660985672473,193
1025905,211.0,0.010455513524281071,98.947065370249,194
1049813,207.0,0.01025730473709091,98.9573226749861,195
838007,207.0,0.01025730473709091,98.9675799797232,196
1152023,203.0,0.010059095949900747,98.9776390756731,197
863424,203.0,0.010059095949900747,98.987698171623,198
9000014,195.0,0.009662678375520421,98.99736084999851,199
1067596,194.0,0.009613126178722882,99.00697397617724,200
890352,190.0,0.00941491739153272,99.01638889356877,201
1069079,187.0,0.009266260801140097,99.02565515436991,202
1055486,184.0,0.009117604210747475,99.03477275858066,203
1049575,184.0,0.009117604210747475,99.0438903627914,204
1086852,181.0,0.008968947620354854,99.05285931041176,205
1068071,180.0,0.008919395423557313,99.06177870583532,206
1076865,179.0,0.008869843226759771,99.07064854906208,207
862663,179.0,0.008869843226759771,99.07951839228885,208
884092,178.0,0.008820291029962232,99.08833868331881,209
1081397,178.0,0.008820291029962232,99.09715897434877,210
1046347,178.0,0.008820291029962232,99.10597926537874,211
895932,173.0,0.008572530045974528,99.11455179542472,212
1086500,173.0,0.008572530045974528,99.1231243254707,213
687009,173.0,0.008572530045974528,99.13169685551668,214
903816,172.0,0.008522977849176987,99.14021983336586,215
56352,170.0,0.008423873455581906,99.14864370682145,216
1049921,170.0,0.008423873455581906,99.15706758027703,217
1068947,169.0,0.008374321258784366,99.16544190153581,218
873923,166.0,0.008225664668391744,99.1736675662042,219
1046175,161.0,0.00797790368440404,99.18164546988861,220
917468,158.0,0.00782924709401142,99.18947471698262,221
637054,158.0,0.00782924709401142,99.19730396407662,222
615413,153.0,0.007581486110023716,99.20488545018665,223
856105,151.0,0.007482381716428634,99.21236783190308,224
123456,151.0,0.007482381716428634,99.21985021361951,225
9000091,150.0,0.0074328295196310935,99.22728304313914,226
1049632,150.0,0.0074328295196310935,99.23471587265877,227
856332,150.0,0.0074328295196310935,99.2421487021784,228
35989,146.0,0.0072346207324409315,99.24938332291084,229
1049025,145.0,0.007185068535643391,99.25656839144649,230
918926,141.0,0.006986859748453228,99.26355525119494,231
1161210,141.0,0.006986859748453228,99.2705421109434,232
802509,138.0,0.006838203158060606,99.27738031410145,233
906758,134.0,0.0066399943708704435,99.28402030847232,234
1061697,133.0,0.006590442174072903,99.2906107506464,235
1046078,132.0,0.0065408899772753624,99.29715164062367,236
691230,132.0,0.0065408899772753624,99.30369253060094,237
904862,130.0,0.006441785583680281,99.31013431618462,238
1051958,130.0,0.006441785583680281,99.31657610176829,239
144005,129.0,0.006392233386882741,99.32296833515517,240
856726,129.0,0.006392233386882741,99.32936056854204,241
1050298,128.0,0.0063426811900852,99.33570324973213,242
1067695,126.0,0.0062435767964901185,99.34194682652863,243
1050747,125.0,0.006194024599692578,99.34814085112832,244
775541,123.0,0.006094920206097497,99.35423577133442,245
1050247,123.0,0.006094920206097497,99.36033069154051,246
1045180,122.0,0.006045368009299956,99.36637605954981,247
1048916,122.0,0.006045368009299956,99.3724214275591,248
552320,122.0,0.006045368009299956,99.3784667955684,249
856380,120.0,0.005946263615704875,99.3844130591841,250
903069,116.0,0.005748054828514712,99.39016111401261,251
16305,115.0,0.005698502631717172,99.39585961664433,252
866881,115.0,0.005698502631717172,99.40155811927605,253
899950,114.0,0.005648950434919631,99.40720706971096,254
1067752,113.0,0.005599398238122091,99.41280646794908,255
865651,113.0,0.005599398238122091,99.4184058661872,256
868077,113.0,0.005599398238122091,99.42400526442532,257
1050750,109.0,0.005401189450931928,99.42940645387625,258
890648,107.0,0.005302085057336847,99.43470853893359,259
890574,106.0,0.005252532860539306,99.43996107179413,260
1049738,105.0,0.005202980663741766,99.44516405245787,261
889234,104.0,0.005153428466944225,99.45031748092481,262
1049782,102.0,0.005054324073349143,99.45537180499817,263
1077575,102.0,0.005054324073349143,99.46042612907152,264
1048779,101.0,0.005004771876551603,99.46543090094808,265
881077,100.0,0.004955219679754062,99.47038612062784,266
1074884,98.0,0.004856115286158981,99.475242235914,267
1050106,97.0,0.004806563089361441,99.48004879900336,268
1007387,96.0,0.0047570108925639,99.48480580989592,269
1060510,95.0,0.00470745869576636,99.48951326859168,270
1154239,94.0,0.004657906498968818,99.49417117509064,271
1052011,94.0,0.004657906498968818,99.4988290815896,272
1066364,92.0,0.004558802105373737,99.50338788369498,273
1050297,91.0,0.004509249908576197,99.50789713360356,274
1046665,89.0,0.004410145514981116,99.51230727911855,275
1050281,89.0,0.004410145514981116,99.51671742463353,276
573414,89.0,0.004410145514981116,99.52112757014851,277
1050214,89.0,0.004410145514981116,99.52553771566349,278
1045631,88.0,0.004360593318183575,99.52989830898167,279
881080,88.0,0.004360593318183575,99.53425890229985,280
1045443,88.0,0.004360593318183575,99.53861949561804,281
11060,86.0,0.004261488924588493,99.54288098454262,282
1050276,84.0,0.004162384530993412,99.54704336907362,283
881092,84.0,0.004162384530993412,99.55120575360462,284
889877,83.0,0.004112832334195872,99.55531858593882,285
912823,83.0,0.004112832334195872,99.55943141827302,286
553488,81.0,0.004013727940600791,99.56344514621362,287
292821,81.0,0.004013727940600791,99.56745887415423,288
4169010,80.0,0.00396417574380325,99.57142304989803,289
862138,80.0,0.00396417574380325,99.57538722564183,290
856006,79.0,0.00391462354700571,99.57930184918884,291
856277,79.0,0.00391462354700571,99.58321647273584,292
903737,77.0,0.0038155191534106282,99.58703199188925,293
1051335,75.0,0.0037164147598155468,99.59074840664907,294
900518,75.0,0.0037164147598155468,99.59446482140889,295
894322,73.0,0.0036173103662204657,99.59808213177512,296
1068183,73.0,0.0036173103662204657,99.60169944214134,297
1008305,71.0,0.0035182059726253843,99.60521764811396,298
1050708,70.0,0.0034686537758278437,99.60868630188979,299
57834,70.0,0.0034686537758278437,99.61215495566562,300
1285121,69.0,0.003419101579030303,99.61557405724464,301
1236820,69.0,0.003419101579030303,99.61899315882367,302
1021213,68.0,0.0033695493822327627,99.6223627082059,303
1047023,68.0,0.0033695493822327627,99.62573225758813,304
873741,67.0,0.0033199971854352217,99.62905225477355,305
907640,66.0,0.0032704449886376812,99.6323226997622,306
1004988,65.0,0.0032208927918401407,99.63554359255404,307
139534,64.0,0.0031713405950426,99.63871493314909,308
1067725,62.0,0.0030722362014475187,99.64178716935054,309
359573,61.0,0.003022684004649978,99.64480985335518,310
1049140,61.0,0.003022684004649978,99.64783253735983,311
1068514,61.0,0.003022684004649978,99.65085522136448,312
33710,61.0,0.003022684004649978,99.65387790536913,313
881074,60.0,0.0029731318078524377,99.65685103717698,314
1047591,59.0,0.0029235796110548967,99.65977461678803,315
1067613,59.0,0.0029235796110548967,99.66269819639908,316
1058507,59.0,0.0029235796110548967,99.66562177601013,317
1051177,58.0,0.002874027414257356,99.66849580342438,318
1051294,58.0,0.002874027414257356,99.67136983083863,319
898504,58.0,0.002874027414257356,99.67424385825288,320
1048861,58.0,0.002874027414257356,99.67711788566713,321
552333,57.0,0.0028244752174598157,99.6799423608846,322
55561,56.0,0.002774923020662275,99.68271728390526,323
7000293,55.0,0.002725370823864734,99.68544265472913,324
1074437,55.0,0.002725370823864734,99.688168025553,325
1046777,54.0,0.0026758186270671937,99.69084384418007,326
1045185,54.0,0.0026758186270671937,99.69351966280713,327
1048857,54.0,0.0026758186270671937,99.6961954814342,328
856500,54.0,0.0026758186270671937,99.69887130006127,329
919654,52.0,0.0025767142334721127,99.70144801429474,330
7001210,52.0,0.0025767142334721127,99.70402472852821,331
1050812,50.0,0.002477609839877031,99.70650233836808,332
1050807,50.0,0.002477609839877031,99.70897994820795,333
917293,50.0,0.002477609839877031,99.71145755804783,334
1057710,50.0,0.002477609839877031,99.7139351678877,335
881009,50.0,0.002477609839877031,99.71641277772757,336
904864,49.0,0.0024280576430794907,99.71884083537064,337
9000022,49.0,0.0024280576430794907,99.72126889301371,338
346807,48.0,0.00237850544628195,99.72364739846,339
1068905,47.0,0.002328953249484409,99.72597635170949,340
1050391,46.0,0.0022794010526868687,99.72825575276218,341
1053072,46.0,0.0022794010526868687,99.73053515381487,342
1048962,46.0,0.0022794010526868687,99.73281455486756,343
34500,46.0,0.0022794010526868687,99.73509395592025,344
1054528,46.0,0.0022794010526868687,99.73737335697294,345
1027103,45.0,0.002229848855889328,99.73960320582883,346
1048887,45.0,0.002229848855889328,99.74183305468472,347
1048997,45.0,0.002229848855889328,99.74406290354061,348
1154161,44.0,0.0021802966590917876,99.7462432001997,349
1050088,44.0,0.0021802966590917876,99.74842349685879,350
696283,44.0,0.0021802966590917876,99.75060379351788,351
1173625,44.0,0.0021802966590917876,99.75278409017697,352
868925,44.0,0.0021802966590917876,99.75496438683606,353
234640,44.0,0.0021802966590917876,99.75714468349516,354
871456,44.0,0.0021802966590917876,99.75932498015425,355
1045280,44.0,0.0021802966590917876,99.76150527681334,356
326506,42.0,0.002081192265496706,99.76358646907883,357
444255,42.0,0.002081192265496706,99.76566766134432,358
1066487,41.0,0.0020316400686991656,99.76769930141302,359
4164650,41.0,0.0020316400686991656,99.76973094148171,360
1049764,41.0,0.0020316400686991656,99.7717625815504,361
1049804,41.0,0.0020316400686991656,99.7737942216191,362
163387,41.0,0.0020316400686991656,99.77582586168779,363
1051460,40.0,0.001982087871901625,99.77780794955969,364
7001195,40.0,0.001982087871901625,99.77979003743158,365
863688,40.0,0.001982087871901625,99.78177212530348,366
1050426,40.0,0.001982087871901625,99.78375421317537,367
670280,39.0,0.0019325356751040844,99.78568674885048,368
868682,39.0,0.0019325356751040844,99.78761928452559,369
666004,39.0,0.0019325356751040844,99.7895518202007,370
1008209,39.0,0.0019325356751040844,99.79148435587581,371
1066507,39.0,0.0019325356751040844,99.79341689155092,372
553442,39.0,0.0019325356751040844,99.79534942722603,373
889828,38.0,0.0018829834783065439,99.79723241070434,374
42482,38.0,0.0018829834783065439,99.79911539418265,375
56924,38.0,0.0018829834783065439,99.80099837766096,376
1051164,37.0,0.0018334312815090031,99.80283180894247,377
1045330,36.0,0.0017838790847114626,99.80461568802718,378
1049812,36.0,0.0017838790847114626,99.8063995671119,379
1048786,34.0,0.0016847746911163813,99.80808434180301,380
1156736,34.0,0.0016847746911163813,99.80976911649412,381
1050314,33.0,0.0016352224943188406,99.81140433898844,382
1051685,33.0,0.0016352224943188406,99.81303956148275,383
43329,32.0,0.0015856702975213,99.81462523178027,384
1074860,32.0,0.0015856702975213,99.81621090207778,385
1050848,32.0,0.0015856702975213,99.8177965723753,386
1048753,31.0,0.0015361181007237594,99.81933269047603,387
867764,31.0,0.0015361181007237594,99.82086880857676,388
4105653,31.0,0.0015361181007237594,99.82240492667749,389
140352,31.0,0.0015361181007237594,99.82394104477822,390
43163,31.0,0.0015361181007237594,99.82547716287895,391
74298,31.0,0.0015361181007237594,99.82701328097968,392
9000001,30.0,0.0014865659039262188,99.82849984688362,393
901637,30.0,0.0014865659039262188,99.82998641278755,394
1051187,29.0,0.001437013707128678,99.83142342649468,395
1067723,29.0,0.001437013707128678,99.83286044020181,396
880641,29.0,0.001437013707128678,99.83429745390895,397
58874,29.0,0.001437013707128678,99.83573446761608,398
1055494,29.0,0.001437013707128678,99.83717148132321,399
918738,28.0,0.0013874615103311376,99.83855894283354,400
820248,28.0,0.0013874615103311376,99.83994640434388,401
50542,28.0,0.0013874615103311376,99.84133386585421,402
906199,28.0,0.0013874615103311376,99.84272132736454,403
1049810,27.0,0.0013379093135335968,99.84405923667808,404
1051354,27.0,0.0013379093135335968,99.84539714599161,405
1051330,27.0,0.0013379093135335968,99.84673505530515,406
1048993,27.0,0.0013379093135335968,99.84807296461868,407
907049,27.0,0.0013379093135335968,99.84941087393221,408
1046687,26.0,0.0012883571167360563,99.85069923104895,409
7001217,26.0,0.0012883571167360563,99.85198758816568,410
882108,26.0,0.0012883571167360563,99.85327594528242,411
904861,25.0,0.0012388049199385156,99.85451475020236,412
905188,25.0,0.0012388049199385156,99.85575355512229,413
890077,24.0,0.001189252723140975,99.85694280784543,414
603329,24.0,0.001189252723140975,99.85813206056856,415
616502,23.0,0.0011397005263434343,99.8592717610949,416
1057563,23.0,0.0011397005263434343,99.86041146162124,417
872752,23.0,0.0011397005263434343,99.86155116214758,418
865552,23.0,0.0011397005263434343,99.86269086267392,419
1048855,22.0,0.0010901483295458938,99.86378101100347,420
1024445,22.0,0.0010901483295458938,99.86487115933302,421
1351625,22.0,0.0010901483295458938,99.86596130766257,422
598486,22.0,0.0010901483295458938,99.86705145599213,423
1060492,22.0,0.0010901483295458938,99.86814160432168,424
1049601,21.0,0.001040596132748353,99.86918220045443,425
1048928,21.0,0.001040596132748353,99.87022279658719,426
1048775,20.0,0.0009910439359508126,99.87121384052314,427
1046731,20.0,0.0009910439359508126,99.8722048844591,428
1045452,20.0,0.0009910439359508126,99.87319592839505,429
1046975,19.0,0.0009414917391532719,99.8741374201342,430
7001216,19.0,0.0009414917391532719,99.87507891187336,431
1069268,19.0,0.0009414917391532719,99.87602040361251,432
1067606,18.0,0.0008919395423557313,99.87691234315487,433
1049959,18.0,0.0008919395423557313,99.87780428269723,434
146803,18.0,0.0008919395423557313,99.87869622223958,435
856303,18.0,0.0008919395423557313,99.87958816178194,436
903741,18.0,0.0008919395423557313,99.8804801013243,437
1046647,18.0,0.0008919395423557313,99.88137204086665,438
1049173,17.0,0.0008423873455581907,99.88221442821221,439
545056,17.0,0.0008423873455581907,99.88305681555777,440
498749,17.0,0.0008423873455581907,99.88389920290332,441
29965,17.0,0.0008423873455581907,99.88474159024888,442
4129550,17.0,0.0008423873455581907,99.88558397759444,443
1046753,16.0,0.00079283514876065,99.8863768127432,444
1050238,16.0,0.00079283514876065,99.88716964789195,445
1092357,16.0,0.00079283514876065,99.88796248304071,446
32804,16.0,0.00079283514876065,99.88875531818947,447
1046562,16.0,0.00079283514876065,99.88954815333823,448
918566,16.0,0.00079283514876065,99.89034098848698,449
918496,15.0,0.0007432829519631094,99.89108427143894,450
4180850,15.0,0.0007432829519631094,99.8918275543909,451
1173501,15.0,0.0007432829519631094,99.89257083734286,452
865531,15.0,0.0007432829519631094,99.89331412029482,453
863344,15.0,0.0007432829519631094,99.89405740324678,454
53018,15.0,0.0007432829519631094,99.89480068619874,455
1245176,15.0,0.0007432829519631094,99.8955439691507,456
904859,15.0,0.0007432829519631094,99.89628725210265,457
919238,14.0,0.0006937307551655688,99.89698098285781,458
1064845,14.0,0.0006937307551655688,99.89767471361297,459
1051287,14.0,0.0006937307551655688,99.89836844436813,460
4116970,14.0,0.0006937307551655688,99.89906217512329,461
1045364,14.0,0.0006937307551655688,99.89975590587845,462
1049785,14.0,0.0006937307551655688,99.90044963663361,463
1064831,14.0,0.0006937307551655688,99.90114336738877,464
889843,14.0,0.0006937307551655688,99.90183709814393,465
904636,14.0,0.0006937307551655688,99.90253082889909,466
506350,14.0,0.0006937307551655688,99.90322455965425,467
694416,14.0,0.0006937307551655688,99.90391829040941,468
903738,13.0,0.0006441785583680282,99.90456246896778,469
4150350,13.0,0.0006441785583680282,99.90520664752616,470
7001215,13.0,0.0006441785583680282,99.90585082608453,471
1326952,13.0,0.0006441785583680282,99.9064950046429,472
1051362,13.0,0.0006441785583680282,99.90713918320128,473
766797,13.0,0.0006441785583680282,99.90778336175966,474
4111780,13.0,0.0006441785583680282,99.90842754031803,475
485113,13.0,0.0006441785583680282,99.9090717188764,476
918791,12.0,0.0005946263615704875,99.90966634523798,477
6500171,12.0,0.0005946263615704875,99.91026097159956,478
1067745,12.0,0.0005946263615704875,99.91085559796113,479
863995,12.0,0.0005946263615704875,99.9114502243227,480
918235,12.0,0.0005946263615704875,99.91204485068428,481
4107700,12.0,0.0005946263615704875,99.91263947704586,482
14758,12.0,0.0005946263615704875,99.91323410340743,483
1233449,12.0,0.0005946263615704875,99.91382872976901,484
429885,12.0,0.0005946263615704875,99.91442335613058,485
898968,12.0,0.0005946263615704875,99.91501798249216,486
1086237,12.0,0.0005946263615704875,99.91561260885373,487
31204,12.0,0.0005946263615704875,99.91620723521531,488
904856,12.0,0.0005946263615704875,99.91680186157689,489
1009682,12.0,0.0005946263615704875,99.91739648793846,490
1048759,11.0,0.0005450741647729469,99.91794156210324,491
1009492,11.0,0.0005450741647729469,99.91848663626801,492
7000284,11.0,0.0005450741647729469,99.91903171043279,493
4104110,11.0,0.0005450741647729469,99.91957678459757,494
4183100,11.0,0.0005450741647729469,99.92012185876234,495
856307,11.0,0.0005450741647729469,99.92066693292712,496
1046712,11.0,0.0005450741647729469,99.9212120070919,497
1066026,11.0,0.0005450741647729469,99.92175708125667,498
841337,11.0,0.0005450741647729469,99.92230215542145,499
505938,11.0,0.0005450741647729469,99.92284722958622,500
7000810,10.0,0.0004955219679754063,99.9233427515542,501
1069077,10.0,0.0004955219679754063,99.92383827352218,502
1082653,10.0,0.0004955219679754063,99.92433379549016,503
4118450,10.0,0.0004955219679754063,99.92482931745813,504
7001230,10.0,0.0004955219679754063,99.92532483942611,505
1048785,10.0,0.0004955219679754063,99.92582036139409,506
1058300,10.0,0.0004955219679754063,99.92631588336207,507
1045629,10.0,0.0004955219679754063,99.92681140533004,508
917183,10.0,0.0004955219679754063,99.92730692729802,509
1045283,10.0,0.0004955219679754063,99.927802449266,510
1348850,9.0,0.00044596977117786565,99.92824841903717,511
7001226,9.0,0.00044596977117786565,99.92869438880835,512
7001281,9.0,0.00044596977117786565,99.92914035857953,513
1068823,9.0,0.00044596977117786565,99.92958632835071,514
